age,workclass,education,marital_status,occupation,race,sex,hours_per_week,income
19,3,2,0,3,0,0,40,0
50,1,6,4,5,0,1,40,1
27,3,5,0,4,0,1,50,0
40,3,3,2,1,0,0,60,0
26,0,1,2,0,0,1,40,0
47,2,2,4,3,0,1,55,0
39,1,3,4,5,0,1,50,0
49,1,4,1,4,0,1,40,0
28,2,4,4,5,0,1,7,0
33,0,4,4,0,1,0,30,0
50,3,5,4,4,0,1,40,1
28,3,1,0,1,0,1,50,0
30,3,2,4,3,0,1,40,0
47,3,7,4,4,0,1,50,1
39,3,5,4,5,0,1,40,1
37,3,2,4,3,0,1,50,0
50,3,2,4,3,0,1,80,0
37,3,1,4,1,0,1,40,0
26,3,2,4,1,0,1,40,1
55,3,3,4,1,0,1,40,1
46,3,5,4,5,0,1,40,1
32,3,2,4,3,0,1,60,0
26,3,5,0,1,0,1,45,1
32,3,2,4,1,0,1,40,1
43,3,4,0,1,1,0,40,0
19,3,2,1,1,0,0,40,0
38,3,2,1,2,0,0,75,0
38,3,1,4,3,0,1,40,0
65,3,3,4,4,0,0,40,0
70,2,4,4,4,0,1,40,1
48,0,2,3,0,0,0,25,0
44,3,5,2,1,1,0,7,0
32,3,4,0,3,0,1,50,0
30,1,2,0,2,1,0,40,0
49,1,3,4,4,0,1,60,1
23,3,2,0,4,1,0,40,0
25,3,4,4,1,0,1,16,0
19,3,4,0,4,0,0,15,0
27,3,3,0,1,0,1,40,0
43,1,2,0,1,0,1,60,0
38,3,2,4,1,0,1,50,0
42,3,7,4,5,0,1,60,0
33,1,5,0,4,0,1,38,0
30,3,5,4,4,0,1,40,1
29,3,5,0,2,0,1,40,0
30,3,1,4,1,0,1,40,0
26,3,2,4,2,0,1,40,0
43,3,5,4,5,0,1,40,1
30,3,2,4,2,0,0,45,0
38,3,4,4,1,0,1,40,1
48,3,7,4,4,0,1,40,1
57,3,5,4,3,0,1,55,1
30,3,2,4,3,0,0,30,0
42,1,7,2,4,1,1,45,1
31,2,2,4,4,0,1,70,0
32,3,4,0,1,0,1,40,0
28,3,5,4,4,0,1,40,0
63,3,2,4,1,0,1,40,0
32,3,2,4,1,0,1,40,0
20,3,4,0,1,0,1,12,0
51,2,7,4,5,0,0,30,1
36,3,5,0,2,0,1,20,0
24,3,4,4,3,1,1,40,0
41,1,3,1,4,0,0,44,0
21,3,2,0,1,0,1,40,0
27,3,4,0,1,1,1,45,0
17,3,1,0,2,1,1,35,0
45,3,1,4,2,0,0,40,0
39,1,2,2,4,0,0,35,0
21,3,4,0,5,1,0,4,0
29,3,5,0,5,0,1,45,1
39,3,7,0,3,0,1,45,1
42,3,2,2,1,1,1,40,0
22,3,1,4,1,0,1,40,0
21,0,4,0,0,0,0,40,0
59,3,2,3,4,0,0,40,0
40,3,7,4,4,0,1,65,1
45,3,4,1,2,0,0,40,0
35,3,2,1,4,0,1,50,0
58,3,2,4,1,0,1,20,0
45,3,4,4,1,0,1,40,1
29,3,2,4,1,1,1,45,0
21,3,1,0,1,0,1,45,0
51,3,2,4,2,0,1,40,0
34,1,4,4,2,0,0,40,0
40,3,5,1,4,0,0,35,0
45,3,1,1,4,0,0,16,0
38,2,1,4,3,0,1,40,1
22,3,5,0,4,0,0,40,0
37,3,1,4,2,0,1,40,0
62,3,1,1,2,0,0,40,0
32,1,5,0,4,0,0,60,0
36,3,5,4,5,0,0,4,1
43,3,2,0,1,0,1,40,0
37,3,2,4,1,0,1,40,0
33,0,5,4,0,1,0,40,0
28,3,2,0,1,0,1,55,0
49,0,4,3,0,0,0,28,0
47,1,2,4,2,0,0,7,1
59,3,2,1,4,0,0,40,0
35,3,2,4,1,0,1,40,0
35,3,5,4,3,0,1,40,0
29,2,5,0,5,0,1,40,0
57,3,3,1,5,1,0,40,0
41,3,5,4,4,0,1,60,1
37,3,7,4,5,0,1,45,1
20,1,4,0,1,0,1,40,0
44,3,2,4,3,0,1,60,0
20,1,2,0,4,0,0,30,0
38,2,5,4,4,0,0,28,1
23,3,2,4,4,0,1,40,0
24,3,2,4,3,0,0,36,0
46,3,5,4,3,0,1,40,1
32,1,2,4,1,0,1,40,0
21,2,2,4,1,0,1,40,0
32,3,4,4,3,0,1,40,0
41,3,4,1,3,0,1,45,0
51,3,2,4,1,0,1,40,0
69,2,1,0,1,0,1,10,0
39,2,2,4,1,0,1,50,1
43,3,4,1,1,0,1,40,0
51,1,5,4,1,0,1,40,1
43,3,2,1,2,0,1,40,0
35,2,1,1,4,0,0,84,0
32,3,2,1,1,0,1,40,0
25,3,5,0,5,0,0,21,0
64,3,4,3,3,0,0,40,0
28,3,5,4,4,0,0,40,0
44,3,1,4,2,0,1,40,0
40,3,5,4,2,0,1,40,1
21,3,4,0,1,1,1,40,0
23,3,2,0,1,0,1,40,0
23,3,4,0,2,0,0,20,0
19,3,2,0,2,1,1,40,0
61,3,4,4,2,0,1,25,0
47,2,1,0,1,1,1,40,0
39,3,1,4,1,0,1,45,0
51,3,2,4,4,0,0,40,1
25,3,1,4,4,0,1,40,0
33,3,2,4,3,0,1,45,0
34,1,4,1,4,0,0,38,0
54,2,4,4,3,0,1,50,0
24,3,5,0,2,0,0,40,0
28,3,2,0,1,1,1,50,0
33,3,4,4,3,0,1,44,0
63,0,2,4,0,0,1,14,0
31,3,2,4,1,0,1,60,1
70,2,2,4,4,0,1,16,0
43,3,2,4,1,0,0,40,0
36,3,4,4,4,0,0,12,1
50,1,1,0,1,0,1,40,0
21,3,4,0,2,1,0,30,0
31,3,4,2,2,1,0,40,0
19,0,4,0,0,0,0,30,0
39,3,4,1,4,0,0,35,0
29,3,1,4,2,0,0,40,0
39,3,4,1,1,0,1,40,0
17,3,1,0,1,1,1,40,0
46,3,4,1,3,0,0,40,0
62,3,2,4,1,0,1,40,0
32,3,1,1,2,1,0,23,0
28,3,2,0,2,1,0,40,0
19,3,4,0,3,1,0,40,0
61,1,8,4,4,0,1,40,0
18,3,4,0,3,0,1,25,0
39,2,6,4,5,0,1,50,1
24,1,5,4,2,0,1,45,0
38,3,4,4,1,0,1,41,0
38,3,7,4,5,1,1,40,1
17,3,1,0,3,0,1,20,0
28,3,2,4,1,0,1,40,0
52,3,2,4,3,0,1,8,0
61,3,6,4,5,0,1,20,1
69,3,1,4,1,0,1,40,0
19,3,2,0,3,0,0,25,0
26,3,4,4,4,0,1,40,1
34,2,4,4,4,0,1,40,1
70,3,1,4,1,0,0,40,0
21,3,2,0,4,0,0,25,0
43,3,2,4,1,0,1,44,0
52,3,2,4,1,0,1,40,0
59,3,2,4,1,0,1,40,1
21,3,3,0,4,0,0,40,0
53,2,7,4,4,0,1,40,1
55,1,4,4,2,0,1,40,1
46,2,7,1,3,0,1,60,1
36,3,2,2,4,0,0,37,0
39,3,2,0,1,0,1,48,0
78,0,5,4,0,0,1,3,0
30,3,2,0,5,0,0,30,0
22,3,4,0,3,0,0,16,0
43,3,5,4,4,0,1,40,1
36,3,2,1,1,0,1,56,0
36,3,5,4,1,0,1,40,1
50,3,2,1,1,0,0,40,0
27,1,5,0,2,0,0,35,0
46,1,2,4,4,0,1,40,1
24,3,5,0,5,0,1,20,0
41,3,2,1,1,0,1,40,0
68,3,2,4,4,0,1,24,0
38,1,4,4,4,0,1,40,0
47,3,2,4,3,0,1,40,1
41,3,4,0,2,1,1,20,0
31,2,8,0,5,0,0,48,0
29,3,4,4,1,0,1,42,0
26,3,2,0,1,0,0,40,0
51,3,4,3,1,0,0,36,0
26,1,5,0,2,1,1,60,0
27,1,5,0,5,0,0,60,0
36,3,2,4,2,0,1,50,0
28,1,5,0,5,0,0,40,0
53,3,5,1,2,0,0,40,0
40,1,5,1,5,0,1,40,0
38,3,2,1,2,0,0,20,0
21,0,1,0,0,0,1,40,0
53,3,1,4,2,0,1,34,0
34,1,2,4,1,0,1,40,0
43,3,2,1,1,0,1,60,0
64,3,1,4,4,0,1,40,0
21,3,4,0,4,0,0,40,0
25,0,5,0,0,0,1,13,0
38,1,6,0,5,1,0,57,1
47,1,7,1,2,1,1,50,1
48,3,8,4,5,1,1,40,1
57,3,2,4,1,0,1,50,0
37,3,5,0,4,0,0,35,0
37,3,1,1,1,0,1,40,0
51,2,2,4,1,0,1,55,1
32,3,3,0,4,0,0,40,0
49,3,2,4,1,0,1,40,0
52,3,2,4,3,0,1,14,0
64,1,3,4,4,0,1,45,1
46,3,2,1,4,0,0,45,0
24,1,4,4,5,0,1,40,0
39,3,5,4,4,0,1,45,1
23,3,2,4,1,0,0,40,0
30,3,4,0,1,0,1,44,0
34,3,7,1,5,0,0,60,1
30,3,4,4,4,0,1,40,0
25,3,5,0,3,1,0,40,0
58,1,5,4,5,1,1,40,0
32,3,4,4,4,0,1,50,0
37,3,2,2,2,1,0,25,0
35,3,2,2,2,1,0,40,0
18,3,1,0,1,0,1,30,0
46,3,5,1,5,0,0,40,0
71,3,5,0,1,0,1,45,1
44,3,1,1,4,0,0,40,0
45,3,1,1,3,0,0,40,0
40,3,1,4,5,0,1,40,1
38,3,5,4,5,0,1,50,1
52,3,2,4,1,1,0,40,0
47,3,2,4,1,0,1,40,0
49,3,5,1,2,0,0,35,0
59,1,2,4,3,0,1,40,0
22,3,3,0,4,0,0,37,0
44,1,4,4,4,0,1,40,1
76,3,5,3,5,0,0,20,0
50,1,1,0,2,0,1,40,0
33,1,4,4,2,0,1,40,0
43,3,2,4,1,0,1,48,1
27,3,2,4,4,0,0,40,1
37,2,2,4,1,0,1,40,0
40,3,1,4,1,0,1,55,0
49,2,4,1,4,1,0,40,0
48,2,4,0,1,0,1,45,0
49,3,2,2,5,0,0,40,0
22,3,4,4,2,0,1,40,0
42,3,2,1,4,0,0,40,0
36,3,4,1,5,0,0,40,0
57,0,4,4,0,0,1,50,0
30,1,2,0,2,1,0,40,0
40,1,2,0,1,1,1,40,0
42,3,2,4,1,0,1,45,0
56,3,2,4,1,0,1,40,1
55,3,4,1,5,0,0,40,0
25,3,2,4,2,0,1,40,0
52,0,2,4,0,0,1,40,0
33,3,4,0,4,1,0,35,0
55,3,2,4,3,0,1,40,0
47,3,5,4,3,0,1,60,1
23,3,3,0,3,0,0,65,0
55,2,5,1,3,0,0,50,0
43,3,2,0,4,0,0,50,0
31,3,3,4,3,0,1,50,0
62,1,3,3,5,0,0,40,0
42,1,2,4,4,0,1,8,0
38,2,2,4,1,0,1,40,1
29,3,2,0,2,0,1,42,0
26,3,4,0,2,0,1,60,0
26,3,2,4,4,0,0,52,1
37,2,2,4,1,0,1,72,0
79,2,1,3,3,0,1,45,1
61,3,1,0,2,0,1,48,0
28,2,1,0,2,0,0,99,0
60,2,5,4,4,0,1,60,1
51,2,2,1,2,0,1,81,0
34,3,2,4,1,0,1,43,1
35,3,2,1,1,0,1,40,0
27,1,1,4,1,0,1,60,0
44,3,2,1,2,0,0,40,0
25,3,2,2,2,0,0,20,0
32,3,1,1,2,0,0,40,0
36,3,4,4,5,0,1,20,1
27,3,7,0,1,0,1,30,0
40,3,8,4,5,0,1,60,1
43,3,4,1,2,0,1,40,1
25,3,5,0,2,0,1,40,0
41,3,2,4,1,0,1,50,0
30,3,5,4,5,0,1,45,1
26,3,5,0,4,0,1,45,1
52,3,1,4,1,1,1,40,0
32,3,5,0,5,0,0,45,0
33,3,2,4,1,0,1,40,0
35,3,2,4,1,0,1,55,0
48,3,2,3,2,0,0,44,0
62,2,1,4,3,0,1,5,0
40,2,3,0,5,1,0,2,0
41,0,4,3,0,0,0,20,0
28,3,1,0,2,0,0,40,0
23,3,4,0,2,0,0,30,0
50,1,5,4,4,0,1,40,1
51,1,4,1,4,0,0,35,0
63,2,4,4,2,0,1,48,0
63,1,2,3,4,0,0,40,0
40,3,2,1,3,0,1,60,1
20,0,1,1,0,0,0,40,0
61,0,4,4,0,0,1,30,1
40,3,2,0,1,0,1,40,0
41,3,5,4,5,0,0,15,1
41,3,5,0,1,1,1,40,0
27,0,5,4,0,0,0,24,1
20,1,4,0,5,0,0,15,0
28,3,5,4,4,0,1,40,1
35,3,2,4,1,0,1,40,0
31,3,5,4,4,0,1,40,0
34,3,5,4,3,0,1,50,1
57,3,7,4,4,0,1,50,1
28,3,2,0,1,0,0,40,0
38,3,4,4,2,0,1,40,1
37,3,3,0,2,0,1,40,0
43,1,4,1,4,1,0,40,0
26,2,2,4,4,0,1,40,0
26,3,4,4,1,1,1,65,0
27,3,3,4,1,0,1,50,0
33,3,5,4,5,0,1,45,0
45,3,5,0,5,0,0,40,0
65,3,5,4,2,0,1,20,0
57,2,4,4,3,0,1,45,1
59,3,2,1,2,0,0,38,0
18,3,4,0,2,0,1,26,0
44,1,1,4,1,0,1,40,0
37,3,4,0,1,0,1,40,0
27,3,2,4,2,0,1,40,0
43,1,5,4,5,0,0,45,1
59,2,6,4,5,0,1,40,1
19,3,2,0,1,0,1,40,0
36,1,2,0,4,1,1,90,0
68,2,4,4,3,0,1,40,1
63,3,1,3,3,0,0,30,0
37,3,4,4,4,0,1,57,0
46,1,7,1,5,0,0,60,0
31,3,3,1,4,0,0,35,0
23,3,2,0,2,0,1,40,0
22,3,4,0,3,0,1,30,0
49,3,2,4,3,0,1,44,0
36,3,2,1,4,1,0,40,0
38,3,4,1,4,0,1,50,0
46,1,7,4,4,0,1,45,1
24,3,3,0,4,0,0,40,0
26,3,5,0,4,1,0,40,0
47,3,1,4,1,1,0,40,0
40,3,4,4,1,0,1,40,1
31,1,7,0,5,0,0,50,0
42,3,1,4,1,0,1,35,0
48,2,3,4,1,0,1,70,1
56,3,4,2,2,1,0,38,0
50,3,2,4,2,0,1,40,1
17,3,1,0,1,0,1,20,0
21,3,2,0,2,1,1,25,0
50,3,2,1,4,0,0,40,0
49,3,2,1,3,0,0,32,0
34,3,2,4,3,0,0,15,0
32,2,2,4,3,0,1,60,1
28,3,4,4,4,0,1,40,1
62,2,5,4,4,0,1,50,1
23,3,5,0,5,0,1,15,0
24,1,7,0,5,1,0,40,0
31,3,3,4,5,0,0,40,0
36,3,2,4,1,0,1,40,0
58,3,3,4,2,0,0,35,0
46,0,1,4,0,0,0,40,0
39,3,7,4,5,0,1,40,1
48,0,2,0,0,0,0,18,0
21,3,2,0,1,0,1,42,0
39,3,2,4,1,0,1,40,0
21,3,4,0,3,0,0,35,0
33,3,3,4,5,0,1,40,1
37,3,2,4,1,0,1,50,1
29,1,2,0,2,0,0,40,0
30,0,5,4,0,1,0,40,1
43,3,2,1,1,0,0,40,0
22,3,2,0,1,0,1,40,0
25,3,7,0,5,0,0,40,1
69,1,4,4,2,0,1,40,0
17,3,1,0,2,0,0,25,0
18,0,1,0,0,0,1,12,0
54,3,2,3,1,0,0,40,0
65,0,2,4,0,0,1,45,0
28,3,1,4,1,1,1,40,0
27,1,3,0,2,0,0,38,0
35,3,3,1,1,0,1,45,1
38,3,3,4,2,0,0,40,1
33,1,2,4,2,0,1,40,0
26,3,2,0,1,0,1,40,0
56,2,4,4,3,0,0,60,1
38,3,5,4,5,1,1,70,1
51,2,4,4,5,0,0,60,0
26,3,4,0,2,0,0,50,0
33,3,5,4,4,0,1,55,1
44,3,1,4,1,0,1,50,0
36,3,1,1,3,0,0,40,0
42,3,4,1,1,0,1,40,0
44,3,3,4,5,0,1,40,0
44,3,5,4,1,0,1,55,1
21,3,4,0,3,0,0,20,0
41,3,4,4,3,0,1,50,1
41,3,8,4,4,0,1,50,1
62,3,3,4,5,0,1,50,1
27,3,1,2,1,0,1,45,0
38,3,5,4,5,0,1,40,1
60,3,4,2,1,1,0,30,0
24,3,1,0,1,0,1,40,0
24,0,2,4,0,0,1,40,0
22,3,2,0,1,0,1,40,0
32,0,4,0,0,0,0,40,0
22,3,1,0,1,0,1,24,0
51,3,5,4,5,0,1,40,0
31,3,7,4,4,0,1,48,1
42,1,6,4,4,0,1,55,1
48,0,3,1,0,0,0,40,1
49,3,2,4,1,0,1,43,1
37,1,5,0,2,0,0,42,0
37,2,6,4,5,0,1,45,1
66,3,5,4,2,0,1,40,1
18,0,2,0,0,0,0,24,0
46,3,3,2,1,1,0,40,0
52,3,2,4,1,0,1,40,1
23,3,2,0,1,0,1,40,0
67,3,2,3,4,0,1,38,1
19,3,4,0,3,0,0,25,0
37,3,5,0,5,0,0,45,0
42,2,2,4,4,0,1,60,1
39,2,4,4,2,1,1,40,0
54,3,2,4,3,0,1,40,1
46,3,2,4,1,0,1,40,0
47,0,2,2,0,1,0,32,0
33,3,2,0,2,1,0,40,0
69,2,4,3,1,0,0,14,0
21,3,4,0,1,0,1,40,0
27,3,2,0,1,1,1,48,0
39,3,2,4,4,0,1,40,1
23,3,4,1,4,1,1,40,0
26,3,3,1,5,0,0,36,0
42,3,8,4,5,1,0,40,0
36,3,2,1,1,0,1,40,0
24,3,2,0,1,0,1,40,0
35,3,1,4,2,0,1,40,0
42,3,2,1,1,1,0,40,0
37,3,3,4,1,0,1,44,1
41,3,8,4,5,0,1,50,1
27,3,3,0,1,1,0,40,0
42,2,6,4,5,0,1,50,1
44,0,5,4,0,0,0,16,1
18,3,2,0,4,0,0,16,0
41,3,5,4,2,0,1,40,1
31,3,2,4,1,0,1,40,0
26,3,4,4,1,0,1,40,0
67,3,1,3,1,0,0,34,0
37,3,4,4,4,0,1,60,1
51,3,2,4,1,0,1,40,0
26,3,4,0,1,1,1,40,0
40,3,3,4,5,0,1,40,1
25,3,2,0,1,0,1,40,0
38,3,3,4,1,0,1,40,1
43,3,2,2,1,0,1,40,0
23,3,4,2,1,0,0,40,0
44,3,5,4,4,0,1,50,1
60,1,7,1,5,0,0,25,0
38,1,7,0,5,0,0,55,0
21,1,4,0,5,0,1,20,0
18,3,4,0,4,0,0,25,0
49,3,5,1,4,1,0,60,1
43,3,1,1,2,0,0,40,0
26,0,1,0,0,0,0,65,0
36,3,2,4,1,0,1,25,1
31,3,2,4,1,0,0,35,1
38,3,2,1,1,0,0,40,0
43,2,4,4,1,0,1,84,0
58,3,2,1,2,0,0,35,0
55,3,2,1,4,0,0,29,0
39,3,3,1,4,1,0,35,0
38,3,5,1,5,0,0,35,0
54,2,2,3,1,0,1,35,0
57,2,6,4,5,0,1,40,0
35,1,3,4,2,0,1,52,0
44,2,6,4,5,1,1,60,1
36,3,2,4,1,0,1,40,0
58,3,2,4,1,0,1,40,0
39,3,4,0,2,1,0,40,0
25,3,6,0,5,0,0,8,0
54,1,5,4,4,0,1,40,0
23,3,5,0,2,0,0,40,0
37,3,4,0,3,0,1,60,0
60,1,3,4,2,1,1,40,0
66,1,1,3,2,0,0,20,0
36,3,3,4,1,1,1,50,0
29,2,2,4,1,1,1,50,1
29,3,5,0,4,1,0,40,0
25,3,5,1,5,0,0,44,0
62,0,2,3,0,0,0,25,0
23,3,4,0,4,0,1,40,0
38,3,2,0,2,1,1,40,0
33,3,4,4,1,0,1,50,1
49,2,4,4,1,0,1,60,0
57,2,2,4,4,0,1,60,1
57,1,5,4,4,0,1,45,0
46,3,4,0,1,0,0,45,0
37,2,7,4,4,0,1,70,1
43,2,5,4,3,0,1,45,1
26,3,2,0,2,0,0,35,0
40,3,3,2,5,0,0,40,0
39,2,2,0,1,1,1,40,0
39,3,3,1,2,1,0,40,0
31,3,4,4,4,0,1,40,0
31,3,5,4,1,1,1,36,0
27,3,5,0,4,1,0,40,0
36,2,5,4,4,0,1,50,0
40,1,5,1,2,0,0,40,1
57,3,2,4,2,0,1,40,0
24,3,2,0,2,0,0,35,0
30,3,4,0,3,0,1,45,0
28,3,1,0,1,0,1,50,0
22,3,5,0,4,0,1,40,0
31,3,1,0,1,0,1,50,0
33,3,2,4,3,0,1,44,1
20,3,4,0,1,0,1,15,0
25,3,1,4,1,1,1,60,0
49,1,4,4,1,0,1,40,0
21,3,2,0,2,0,0,35,0
45,3,5,4,4,0,1,45,1
36,1,2,4,4,0,1,45,1
41,3,1,4,2,0,0,32,0
23,3,5,0,3,0,1,12,0
47,3,5,4,4,0,1,50,1
41,3,2,1,4,0,1,50,0
30,3,2,0,1,0,0,40,0
29,1,4,0,1,0,1,40,0
31,3,1,1,1,0,0,40,0
64,0,1,4,0,0,1,50,0
55,3,1,4,1,1,1,40,0
19,3,2,0,2,0,1,35,0
31,1,1,4,2,0,0,40,1
18,1,1,0,2,0,1,8,0
68,3,2,3,3,0,0,24,0
50,0,4,4,0,0,1,40,0
36,1,4,0,4,1,0,48,0
44,3,6,4,5,0,1,50,1
58,2,2,4,4,0,0,20,1
20,3,2,0,3,1,0,20,0
18,3,1,0,1,0,1,40,0
32,3,2,0,1,0,0,30,0
49,2,2,1,2,0,0,40,0
34,3,2,4,1,0,1,40,0
22,3,2,0,4,0,0,40,0
40,3,2,4,2,0,1,45,0
35,3,2,4,1,0,1,40,0
26,3,4,4,3,0,1,50,0
44,2,1,4,4,1,1,60,0
55,3,2,1,4,0,0,60,0
21,3,3,4,1,0,1,40,0
54,3,4,4,1,0,0,40,0
39,1,4,0,4,0,0,44,0
52,3,2,1,2,0,1,38,0
57,2,5,4,1,0,1,50,1
67,0,1,3,0,0,0,35,0
58,1,2,1,4,0,0,40,0
27,1,4,0,5,0,1,16,0
66,0,2,4,0,0,1,15,0
41,3,4,1,1,0,1,40,0
18,3,1,0,5,0,0,16,0
58,3,2,3,1,0,1,52,1
50,3,1,1,2,0,1,37,0
31,3,4,0,4,0,1,40,0
32,3,1,1,1,0,1,40,0
37,2,4,4,1,0,1,45,0
26,2,5,4,4,0,1,20,0
33,1,3,4,2,0,1,50,0
35,1,2,0,2,1,0,40,0
44,3,5,0,5,0,0,45,0
26,3,5,0,1,0,1,40,0
48,1,2,1,4,0,1,40,0
40,3,5,0,2,0,1,40,0
62,3,1,4,3,0,1,35,0
37,3,6,4,3,0,1,45,1
18,3,1,0,3,0,1,18,0
48,3,2,1,1,1,0,38,0
45,3,7,4,5,0,1,50,0
35,3,4,4,3,0,1,45,0
35,3,2,1,1,0,1,40,0
34,2,2,4,5,0,1,51,0
29,3,2,4,2,0,0,40,0
19,3,4,0,3,0,1,30,0
53,1,4,4,2,0,1,60,0
49,3,4,1,2,0,1,40,0
71,3,2,3,3,0,0,16,0
38,3,1,4,1,0,1,36,0
39,1,7,4,4,0,1,45,0
23,3,5,0,4,0,0,40,0
29,2,5,4,3,0,1,50,1
52,3,1,1,1,0,1,40,0
41,3,4,4,4,0,0,40,1
20,3,4,0,2,0,1,35,0
30,3,4,4,2,0,1,45,0
56,3,1,1,4,1,0,36,0
26,3,2,1,3,0,0,40,0
36,1,2,1,4,0,0,40,0
26,1,5,0,5,1,0,42,0
58,3,3,4,1,1,1,40,1
24,3,5,0,4,0,1,40,0
41,3,4,1,3,1,0,32,0
27,3,4,0,3,0,1,35,0
28,1,4,2,4,0,1,40,0
57,2,2,4,4,0,1,40,0
21,1,4,0,5,0,0,20,0
50,3,2,4,1,0,1,40,0
27,3,2,4,1,1,1,40,0
58,3,5,0,5,0,0,60,0
27,2,5,4,4,0,1,50,0
36,3,2,2,3,1,0,17,0
68,1,5,4,4,0,1,40,1
33,2,2,3,3,0,0,40,0
19,3,4,0,2,0,0,18,0
26,3,2,2,4,1,0,40,0
37,3,2,0,1,1,0,30,0
53,3,2,4,1,0,1,45,0
32,3,4,0,2,1,1,38,0
18,3,1,0,4,0,0,25,0
53,3,2,4,1,0,1,40,1
40,2,5,4,5,0,1,40,0
50,3,4,1,5,0,0,40,0
43,3,5,4,5,0,0,50,1
60,3,5,4,3,0,1,46,1
28,2,2,4,3,0,0,40,0
34,3,2,1,3,0,1,45,0
37,3,2,1,1,0,1,40,0
25,3,2,4,2,0,1,40,0
46,3,7,4,4,0,1,65,1
21,3,1,4,1,0,1,40,0
26,3,5,0,5,0,0,45,0
47,3,2,0,4,0,0,40,0
18,3,1,0,1,0,1,20,0
22,3,5,0,3,0,0,16,0
36,3,4,1,1,0,0,30,0
59,2,2,4,1,0,1,48,0
33,3,2,4,2,0,0,38,0
33,3,1,1,1,0,1,35,0
53,2,5,4,4,1,0,50,0
44,1,4,4,4,0,1,40,0
55,3,2,4,4,0,1,50,0
56,3,2,4,1,0,1,50,0
54,2,4,1,3,0,0,35,0
51,3,2,1,5,0,1,40,0
31,3,4,0,4,0,0,38,0
43,3,7,4,4,0,1,50,1
44,3,2,1,2,0,0,40,0
22,3,4,0,4,0,1,50,0
43,1,2,4,2,1,1,40,0
26,1,3,0,4,1,0,40,0
30,3,5,0,3,0,1,18,0
30,3,1,4,1,0,1,40,0
46,3,2,0,2,0,1,15,0
27,3,5,4,3,0,1,50,0
26,3,2,4,1,0,1,50,0
36,3,5,0,4,0,1,40,1
25,2,2,2,1,0,1,35,0
30,1,6,0,5,1,0,40,0
46,1,2,4,2,1,1,40,1
47,3,4,4,4,1,0,48,1
66,2,5,4,3,0,1,26,1
43,3,1,4,1,0,1,40,0
71,0,2,3,0,0,0,20,0
36,1,5,4,4,0,1,55,1
46,0,2,4,0,1,1,40,0
44,1,4,3,4,0,0,15,0
42,3,8,4,5,0,1,50,0
39,3,5,4,1,0,1,45,1
36,3,3,4,4,0,1,50,1
60,2,5,4,4,0,1,45,1
37,3,4,4,1,0,1,50,1
26,3,5,0,1,0,1,20,0
24,3,5,0,4,0,0,30,0
17,0,1,0,0,0,1,18,0
45,1,7,1,5,0,0,35,0
54,3,4,4,4,0,1,48,1
22,3,4,0,3,0,0,30,0
63,1,7,4,5,0,1,48,0
22,3,2,4,1,0,1,43,0
27,3,4,0,2,0,1,25,0
33,3,1,4,1,0,1,33,0
64,3,5,3,5,0,0,30,0
50,3,3,4,4,0,1,50,1
44,2,3,3,5,0,0,40,0
31,3,2,4,1,0,1,50,0
44,3,2,1,4,1,0,40,0
53,2,1,4,1,0,1,35,0
33,1,2,3,2,0,0,40,0
34,1,1,4,0,0,1,40,0
27,3,2,0,1,0,1,70,0
43,0,3,3,0,0,0,36,0
80,2,2,0,4,0,1,20,0
31,3,3,1,2,0,0,32,0
40,3,2,4,1,1,1,40,1
53,1,5,4,5,0,1,40,0
58,3,2,4,1,0,1,44,0
38,3,4,4,4,0,1,40,1
33,3,6,4,5,0,1,40,1
48,1,5,4,4,0,1,60,1
23,3,4,4,4,1,0,40,0
31,2,2,0,1,0,1,50,0
52,2,7,4,3,0,1,70,0
24,3,2,0,2,0,1,40,0
45,2,1,4,1,0,1,40,0
36,3,2,4,4,0,0,40,1
52,3,1,3,2,0,0,40,0
54,3,2,4,1,0,1,40,0
39,3,6,4,5,0,1,55,1
40,3,5,4,3,0,1,50,1
28,3,2,0,2,1,1,50,0
21,0,4,0,0,0,1,16,0
23,3,4,0,4,0,0,40,0
36,2,1,0,1,1,1,40,0
22,3,4,0,4,0,0,15,0
55,1,7,4,4,0,1,50,0
71,3,2,0,1,0,1,17,0
47,3,8,4,5,0,1,60,1
17,2,1,0,3,0,1,12,0
31,3,5,4,4,0,0,50,1
32,3,4,0,2,1,1,40,0
46,3,4,4,1,0,1,40,1
27,3,5,0,4,0,0,40,0
39,1,4,4,4,0,1,50,1
40,3,2,1,1,0,0,48,0
30,3,2,0,3,0,0,30,0
17,3,1,0,2,0,1,20,0
33,3,7,0,5,0,1,40,0
72,3,8,0,5,0,1,30,0
34,1,4,4,4,0,0,40,1
65,3,2,0,1,1,1,40,0
36,3,5,4,5,0,1,50,1
32,3,2,0,1,0,1,40,0
26,3,4,0,4,0,1,40,0
22,3,2,0,1,0,1,40,0
47,3,6,4,5,0,1,48,1
31,3,4,0,2,0,1,40,0
28,2,5,0,3,0,1,50,0
38,3,7,0,4,0,0,50,1
34,3,3,4,4,0,1,28,0
44,3,5,4,5,0,1,35,1
27,3,4,0,1,1,1,40,0
50,1,5,4,2,0,1,44,1
47,3,2,4,2,1,0,30,0
20,3,4,0,2,0,1,40,0
24,3,2,0,3,0,1,38,0
29,1,4,4,2,0,1,40,1
37,1,3,0,2,1,0,32,0
