age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,annual-income 
28,4,328518,13,13,0,9,4,1,2,0,0,40,1,0
23,6,283499,9,9,0,10,2,1,2,0,0,40,1,0
32,4,286675,12,10,0,14,5,1,2,0,0,40,1,0
56,4,136472,4,4,5,8,3,5,2,0,0,48,1,0
36,4,132879,9,9,1,14,6,1,2,0,0,45,1,0
26,4,314798,9,9,0,9,4,1,2,0,0,50,1,0
62,4,143943,13,13,3,1,6,1,1,0,0,7,1,0
35,4,134367,11,12,1,9,6,1,1,0,0,40,1,0
25,5,366796,13,13,0,12,4,1,1,0,0,40,1,0
28,4,195573,9,9,5,6,3,1,2,0,0,50,1,0
21,4,33616,12,10,0,9,2,1,1,0,0,25,1,0
31,4,164190,6,6,5,6,3,1,2,0,0,40,1,0
23,4,380281,11,12,0,4,2,1,2,0,0,25,30,0
58,3,190763,13,13,5,12,3,1,2,0,0,40,1,1
55,5,209535,15,14,5,12,3,1,2,0,0,40,1,1
54,4,156003,9,9,5,2,3,1,2,0,0,40,1,0
33,4,55699,9,9,5,6,3,1,2,3908,0,40,1,0
28,4,183151,7,7,5,3,3,1,2,7688,0,40,1,1
40,4,198790,7,7,5,8,3,1,2,0,0,30,1,0
33,2,272359,13,13,5,13,3,1,2,7298,0,80,1,1
27,4,236481,14,15,0,12,4,2,2,0,0,10,8,0
55,4,143266,9,9,1,9,6,1,2,0,0,25,1,0
53,4,192386,9,9,2,6,6,1,2,0,0,45,1,0
23,4,99543,8,8,0,6,4,1,2,0,0,46,1,0
66,4,169435,9,9,3,2,4,1,2,0,0,16,1,0
34,2,34572,10,11,5,14,3,1,2,0,0,60,1,1
39,4,119272,6,6,1,6,4,1,2,0,0,40,1,0
21,4,211601,12,10,0,9,2,5,1,0,0,40,1,0
26,4,154785,12,10,4,9,2,4,1,0,0,35,1,0
21,4,213041,9,9,0,9,2,1,1,0,0,40,13,0
59,4,229939,9,9,5,13,3,1,2,0,0,40,1,0
61,4,175331,6,6,5,6,3,1,2,0,0,40,1,0
30,4,226443,13,13,5,13,3,1,2,0,0,50,1,1
22,4,46561,10,11,5,8,3,1,2,0,0,40,1,0
47,4,161311,9,9,1,8,6,1,1,0,0,30,1,0
50,4,98215,9,9,1,4,4,1,2,0,0,40,1,0
67,4,118363,13,13,1,14,4,1,1,0,2206,5,1,0
59,5,181242,6,6,5,2,3,1,2,0,0,40,1,0
35,4,356238,11,12,0,4,4,1,1,0,0,80,1,1
56,2,39380,12,10,4,5,4,1,1,27828,0,20,1,1
34,4,269723,9,9,1,14,6,1,1,2977,0,50,1,0
63,4,34098,6,6,3,5,6,1,1,0,0,56,1,0
48,4,50880,12,10,5,2,3,1,2,0,0,40,6,0
41,7,356934,12,10,5,12,3,1,2,0,0,44,1,1
26,4,276309,12,10,0,3,2,5,1,0,0,20,1,0
47,4,175925,6,6,5,13,3,1,2,0,2179,52,1,0
29,2,164607,10,11,5,5,3,1,2,0,0,50,1,0
30,4,224462,9,9,0,3,2,1,2,0,0,40,1,0
19,4,92863,9,9,0,13,2,1,2,0,0,20,1,0
27,4,179565,13,13,0,9,4,1,1,0,0,37,1,0
59,2,31137,9,9,5,5,3,1,2,0,0,70,1,0
19,4,199495,9,9,0,2,2,1,2,0,0,40,1,0
45,4,175262,5,5,5,3,3,2,2,0,0,40,8,0
37,4,220585,9,9,0,9,4,1,2,0,0,40,1,0
44,5,231793,16,16,4,12,6,1,1,0,0,38,1,0
34,7,191342,13,13,5,9,3,2,2,0,0,38,1,0
30,4,186420,13,13,0,1,4,1,1,0,0,35,1,0
30,4,328242,13,13,5,14,3,2,2,0,0,40,40,1
56,4,279340,7,7,2,4,4,5,1,0,0,40,1,0
19,4,174478,9,9,0,4,2,1,1,0,0,40,1,0
37,4,151771,4,4,5,2,3,1,2,0,0,40,1,0
45,4,145636,15,14,5,14,3,1,2,0,1977,43,1,1
21,4,120326,12,10,0,9,2,1,1,0,0,40,1,0
34,2,246439,9,9,5,5,3,1,2,0,0,45,1,0
27,4,144133,13,13,5,14,5,1,2,0,0,50,1,0
44,5,145522,15,14,0,12,4,1,1,0,0,40,1,0
33,4,312055,13,13,0,14,4,1,2,0,0,40,1,0
32,4,235847,12,10,0,14,5,1,1,0,0,50,1,0
37,4,187748,12,10,5,2,3,1,2,0,0,40,1,0
26,4,396482,13,13,0,13,4,1,1,0,0,48,1,0
49,4,261688,9,9,5,2,3,1,2,5013,0,60,1,0
20,4,39477,12,10,0,12,4,1,1,0,0,30,1,0
37,4,143058,12,10,5,2,3,1,2,0,0,40,1,0
22,4,216867,3,3,5,2,3,1,2,0,0,48,21,0
44,4,230592,13,13,0,1,4,1,2,0,0,35,1,0
30,5,40338,9,9,5,2,3,1,2,0,0,40,1,0
55,5,115457,9,9,5,4,3,1,2,0,0,40,1,0
36,4,374983,7,7,5,8,3,1,2,0,0,40,1,0
29,4,285419,8,8,0,1,4,1,2,0,0,40,1,0
19,0,385901,12,10,0,0,2,1,2,0,0,22,1,0
45,6,187581,10,11,5,10,3,1,2,0,0,40,1,0
38,3,299036,13,13,5,13,3,1,2,0,0,55,1,1
42,4,68729,12,10,0,2,4,2,2,0,0,40,1,0
27,4,333990,10,11,0,14,2,1,1,0,0,40,1,0
20,4,117767,12,10,0,9,2,1,2,0,0,25,1,0
43,4,184378,13,13,5,12,3,1,2,0,0,35,1,0
21,4,232591,9,9,0,9,2,1,2,0,0,40,1,0
33,4,143851,13,13,0,12,4,1,1,0,0,40,1,0
36,2,89622,9,9,5,2,3,1,2,0,0,80,1,1
34,4,202498,8,8,5,4,3,1,2,0,0,40,25,0
54,4,343242,12,10,5,14,3,1,2,0,0,44,1,1
30,4,460408,9,9,5,2,3,1,2,0,0,40,1,1
63,4,205246,9,9,5,8,3,5,2,0,0,40,1,0
36,4,230329,13,13,5,14,3,1,2,0,0,50,1,1
25,4,197871,13,13,0,14,4,1,2,0,0,50,1,0
72,0,201375,11,12,3,0,4,1,1,0,0,40,1,0
55,4,194290,9,9,1,2,4,1,2,0,0,40,1,0
44,4,191814,12,10,5,12,3,1,2,0,0,45,1,1
41,4,95168,9,9,0,8,6,5,1,0,0,40,1,0
20,0,137876,12,10,0,0,2,1,2,0,0,40,1,0
47,4,386136,11,12,5,12,3,1,2,0,0,40,1,1
71,0,108390,12,10,5,0,3,1,2,3432,0,20,1,0
41,4,152529,13,13,0,12,4,1,2,0,0,40,1,1
35,4,214891,9,9,5,6,3,4,2,0,0,40,25,0
18,4,133654,9,9,0,9,2,1,1,0,0,40,1,0
23,4,147548,9,9,1,4,6,1,1,0,0,30,1,0
57,4,73051,13,13,5,14,3,1,2,0,0,40,1,0
56,2,60166,2,2,0,14,4,3,2,0,0,65,1,0
25,3,454934,12,10,0,13,2,1,1,0,0,35,1,0
64,0,338355,10,11,5,0,1,1,1,0,0,15,1,0
35,2,185621,13,13,0,12,2,1,1,0,0,40,1,0
61,4,101500,10,11,5,9,3,1,2,0,0,40,1,0
36,6,36397,13,13,1,12,4,1,1,0,0,55,1,0
18,4,276540,8,8,0,13,2,5,1,0,0,15,1,0
21,4,293968,12,10,4,13,2,5,1,0,0,20,1,0
43,0,35523,11,12,1,0,4,1,1,0,0,35,1,0
32,5,186993,9,9,5,6,3,1,2,0,0,40,1,0
52,4,232132,8,8,5,8,3,1,2,0,0,45,1,1
48,4,176917,9,9,5,2,3,1,2,0,0,55,1,0
40,4,105936,13,13,1,12,4,1,1,0,0,40,1,0
35,4,105821,9,9,5,14,3,1,2,5178,0,40,1,1
22,0,34506,12,10,2,0,6,1,1,0,0,25,1,0
42,4,178074,9,9,1,9,4,1,1,0,0,40,1,0
60,0,116961,4,4,3,0,6,1,1,0,0,20,1,0
34,4,191930,12,10,5,8,3,5,2,0,0,40,1,0
27,4,130807,11,12,5,1,3,1,2,0,0,40,1,0
47,2,94100,13,13,0,5,4,1,2,0,0,65,1,0
65,2,144822,5,5,5,2,3,1,2,0,0,45,1,0
61,3,102191,15,14,3,14,6,1,1,0,0,99,1,0
18,4,90934,12,10,0,13,2,1,2,0,0,28,1,0
49,0,296892,9,9,5,0,3,1,2,0,0,40,4,0
48,4,173243,16,16,5,12,3,1,2,0,0,45,1,1
26,4,258768,12,10,0,6,4,5,2,2174,0,75,1,0
30,4,189759,13,13,0,13,4,1,2,0,0,40,1,0
68,2,69249,9,9,5,5,3,1,2,0,0,50,1,1
23,4,133061,9,9,5,13,3,1,2,0,0,80,1,0
65,2,175202,9,9,5,14,3,1,2,0,0,24,1,0
32,4,27051,13,13,5,9,3,1,2,0,0,44,1,0
44,4,60414,15,14,5,14,3,1,2,0,0,40,1,1
48,5,317360,15,14,5,12,1,1,1,0,0,40,1,1
24,4,258298,10,11,0,1,4,1,2,0,0,45,1,0
58,4,174040,12,10,0,5,4,1,2,0,0,40,1,0
32,5,177566,12,10,4,12,4,1,2,0,0,50,6,0
54,4,162238,15,14,1,14,4,1,2,0,0,50,1,1
35,4,87556,15,14,0,12,4,1,2,0,0,45,1,1
35,4,144322,11,12,1,14,4,1,1,0,0,50,1,0
24,4,190015,9,9,0,13,2,1,2,0,0,40,1,0
50,4,183173,9,9,5,12,3,1,2,99999,0,40,1,1
38,2,151322,9,9,2,2,4,1,2,0,0,40,1,0
57,5,47392,9,9,5,14,3,1,2,0,0,40,1,1
38,4,107125,12,10,0,13,4,1,2,0,0,60,1,0
49,4,265295,9,9,0,2,4,1,2,0,0,40,1,0
25,4,189219,13,13,0,1,2,1,1,0,0,16,1,0
56,4,147989,12,10,4,6,4,1,2,0,0,40,1,0
32,4,185732,7,7,1,4,6,1,1,0,0,40,1,0
22,4,153516,13,13,0,12,4,1,2,0,0,40,1,0
23,0,191910,12,10,0,0,5,1,2,0,0,40,1,0
33,4,216145,9,9,5,2,3,1,2,0,0,40,1,0
42,4,202872,12,10,1,9,6,1,1,0,0,12,1,0
62,2,39630,9,9,5,6,3,1,2,0,0,48,1,0
24,0,114292,5,5,0,0,2,1,2,0,0,40,1,0
26,5,206721,13,13,0,10,2,1,2,0,0,40,1,0
46,4,358585,12,10,1,2,6,1,2,0,0,40,1,1
33,4,377283,13,13,2,13,4,1,1,0,0,50,1,1
65,0,76043,9,9,5,0,3,1,2,0,0,1,1,1
65,1,172949,9,9,5,6,3,1,2,2414,0,20,1,0
46,4,110171,12,10,5,2,3,1,2,7688,0,40,1,1
43,5,223861,10,11,1,14,4,1,1,0,0,40,1,0
43,4,163455,9,9,5,2,3,1,2,0,0,40,1,1
35,4,183892,6,6,5,2,3,1,2,0,0,40,1,0
48,4,47022,9,9,3,3,5,1,1,0,0,48,1,0
55,7,145401,13,13,5,14,3,1,2,0,0,40,1,1
45,4,387074,10,11,5,2,3,1,2,0,0,40,1,0
56,4,105363,13,13,5,14,3,1,2,4508,0,40,1,0
59,7,195467,15,14,0,14,4,1,2,0,0,40,1,0
56,5,170217,9,9,5,2,3,1,2,0,0,40,1,0
21,4,156807,9,9,0,4,2,5,2,0,0,10,1,0
26,4,255193,7,7,5,14,3,1,2,3411,0,40,1,0
38,4,273640,9,9,0,4,6,1,1,0,0,40,1,0
27,4,191177,12,10,0,9,2,1,1,0,0,40,1,0
48,3,184787,4,4,5,2,3,1,2,0,0,50,1,1
37,6,239409,15,14,5,12,3,1,2,0,0,60,1,1
63,2,404547,9,9,5,2,3,1,2,0,0,30,1,0
27,6,23740,9,9,0,6,4,3,2,0,0,38,1,1
20,4,382153,12,10,0,13,2,1,2,0,0,25,1,0
26,4,164488,15,14,5,12,3,1,2,0,1887,40,1,1
21,0,228424,6,6,0,0,2,5,2,0,0,40,1,0
51,2,168539,11,12,5,14,3,1,2,0,0,40,1,0
28,4,189530,11,12,5,12,3,1,2,0,0,40,1,1
39,4,89419,10,11,1,4,4,3,1,0,0,40,30,0
35,4,224512,15,14,5,13,3,1,2,0,0,55,1,1
21,0,314645,12,10,0,0,4,1,1,0,0,43,1,0
65,4,85787,4,4,5,2,3,1,2,0,0,40,1,0
54,5,279881,10,11,5,6,3,5,2,0,0,40,1,0
39,4,194287,4,4,0,4,2,1,2,0,1602,35,1,0
24,4,141040,12,10,0,9,2,5,1,0,0,40,1,0
36,4,222294,13,13,0,14,4,2,1,0,0,40,1,0
70,0,410980,12,10,5,0,3,1,2,0,0,10,1,1
52,4,38795,9,9,1,2,4,1,2,0,0,40,1,1
64,4,182979,9,9,5,8,3,1,2,0,0,40,1,0
43,4,223277,12,10,1,2,4,1,2,0,0,40,1,0
44,4,67065,10,11,0,7,4,1,2,594,0,25,1,0
47,7,160647,9,9,2,9,6,1,1,0,0,40,1,0
32,4,45796,8,8,5,3,3,1,2,0,0,40,1,0
20,4,110597,12,10,0,13,2,1,1,0,0,30,1,0
33,4,166961,12,10,0,9,4,1,1,0,0,38,1,0
52,4,318975,9,9,1,9,6,1,1,0,0,40,13,0
49,4,305657,4,4,5,8,3,1,2,0,0,40,1,0
31,4,120857,9,9,5,13,1,1,1,0,0,18,1,0
62,2,158712,9,9,0,4,6,1,1,0,0,6,1,0
44,4,304530,12,10,1,2,4,1,2,0,0,55,1,0
28,5,327533,9,9,5,10,3,1,2,3908,0,40,1,0
68,5,233954,15,14,3,12,6,5,1,0,0,40,1,1
40,7,26880,12,10,0,9,6,1,1,0,0,40,1,0
46,4,70754,4,4,0,3,4,1,2,0,0,50,1,0
22,4,184665,9,9,0,8,2,1,1,0,0,40,1,0
37,2,245372,13,13,1,1,4,1,2,0,0,15,1,0
62,4,252668,15,14,0,12,4,1,2,0,0,70,1,0
37,4,86551,13,13,5,14,3,1,2,0,0,50,1,1
35,4,241998,9,9,0,13,4,1,2,4787,0,40,1,1
44,4,106900,9,9,5,13,3,1,2,0,0,68,1,0
41,4,204235,10,11,5,13,3,1,2,0,0,40,1,1
36,5,127772,13,13,1,12,6,1,2,0,0,40,1,0
26,4,117217,13,13,1,4,4,1,1,0,0,45,1,0
48,7,215389,9,9,5,6,3,5,2,0,0,40,1,1
21,4,198050,9,9,0,4,4,1,1,0,0,28,1,0
39,4,173476,14,15,5,2,3,1,2,7688,0,40,1,1
38,4,217349,10,11,1,12,4,1,1,14344,0,40,1,1
44,4,377018,10,11,5,2,3,1,2,0,0,40,1,1
56,4,99894,6,6,5,13,1,2,1,0,0,30,9,1
25,4,170786,5,5,0,6,5,1,2,0,0,40,1,0
32,5,250585,13,13,0,12,4,1,1,0,0,50,1,0
47,4,198769,12,10,0,9,4,1,1,0,0,40,1,1
26,4,306513,12,10,0,3,2,1,2,0,0,40,1,0
31,4,178623,13,13,0,12,4,5,1,14084,0,60,1,1
23,4,109307,10,11,0,14,2,1,2,0,0,40,1,0
41,7,106982,12,10,1,12,6,1,1,0,0,40,1,1
55,2,396878,12,10,5,14,3,5,2,0,0,25,1,0
23,4,344278,12,10,1,14,6,1,1,0,0,25,1,0
45,4,203653,9,9,5,9,3,5,2,7298,0,40,1,1
42,5,227890,13,13,5,14,3,1,2,0,1485,40,1,0
29,4,107812,12,10,0,12,4,1,2,0,0,15,1,0
48,4,185143,15,14,5,14,3,1,2,0,0,40,1,0
36,4,143068,12,10,1,2,6,1,2,0,0,40,1,0
52,3,114758,13,13,5,13,3,1,2,15024,0,50,1,1
46,4,266337,10,11,1,2,6,1,2,0,0,40,1,0
34,4,321787,12,10,0,9,2,1,2,0,0,40,1,0
27,6,21306,11,12,0,9,4,1,1,0,0,40,6,0
18,4,271935,9,9,0,8,2,1,1,0,0,40,1,0
18,4,148952,12,10,0,4,2,1,1,0,0,24,1,0
42,4,196626,4,4,5,2,3,1,2,0,0,40,1,0
64,0,108082,12,10,5,0,3,1,2,0,0,40,1,0
36,4,199439,15,14,5,14,3,1,2,0,0,45,1,1
20,0,304076,7,7,0,0,2,5,1,0,0,20,1,0
52,3,81436,14,15,5,13,3,1,2,0,0,40,1,1
44,3,352971,13,13,5,14,3,1,2,0,0,45,1,1
53,4,375134,12,10,5,13,3,1,2,0,0,60,1,1
36,4,206521,13,13,5,13,3,1,2,0,0,60,1,1
27,4,330466,13,13,0,1,5,2,2,0,0,40,1,0
52,4,208302,9,9,5,8,3,1,2,0,0,60,1,0
60,2,135285,15,14,5,12,3,1,2,0,0,40,1,0
41,4,171615,11,12,5,1,3,1,2,0,0,45,1,1
64,2,149698,14,15,5,12,3,1,2,0,0,40,1,1
25,4,71351,2,2,0,4,5,1,2,0,0,25,37,0
63,4,84737,4,4,5,4,3,2,2,0,0,40,11,0
54,5,375134,10,11,1,2,4,1,2,0,0,40,1,0
21,4,207103,9,9,0,3,2,1,2,0,0,40,1,0
27,4,199314,13,13,0,9,4,1,2,0,0,40,18,0
63,2,289741,15,14,5,5,3,1,2,41310,0,50,1,0
37,4,240837,9,9,1,4,4,1,1,0,0,30,1,0
22,4,283499,9,9,0,6,4,1,2,0,0,35,1,0
54,4,97778,4,4,5,2,3,1,2,0,0,40,1,0
54,4,21698,6,6,1,4,6,1,1,0,0,40,1,0
60,5,232618,9,9,5,4,3,1,2,0,0,40,1,0
19,4,175820,7,7,0,3,2,1,2,0,0,25,1,0
25,5,63996,9,9,1,9,4,1,1,0,0,40,1,0
51,5,182985,9,9,5,9,1,1,1,0,0,40,1,0
47,7,380127,9,9,0,14,4,1,1,0,0,40,1,0
44,2,111483,6,6,0,2,2,1,2,0,0,50,1,0
18,0,31008,12,10,0,0,2,1,1,0,0,30,1,0
57,4,96346,9,9,3,12,4,1,1,0,0,57,1,0
22,4,317528,12,10,0,13,2,1,2,0,0,34,1,0
36,6,223020,12,10,1,4,6,5,1,0,0,20,1,0
33,0,173998,9,9,5,0,1,1,1,0,1485,38,1,0
39,4,115076,12,10,5,8,3,1,2,0,0,40,1,0
49,4,133969,16,16,5,12,3,4,2,0,0,50,1,1
41,4,173858,9,9,5,4,3,2,2,0,0,40,12,0
35,4,193241,12,10,5,9,3,1,2,0,0,38,1,0
40,3,50644,11,12,1,13,6,1,1,1506,0,40,1,0
30,4,178841,13,13,0,14,4,1,1,0,0,40,1,0
25,4,177017,9,9,0,13,4,1,2,0,1504,37,1,0
25,4,253267,12,10,5,9,3,5,2,0,1902,36,1,1
37,4,202027,15,14,5,9,3,1,2,7688,0,50,1,1
53,2,321865,14,15,1,12,4,1,2,0,0,60,1,1
34,2,321709,11,12,0,12,4,1,1,0,0,25,1,0
18,4,210574,9,9,0,13,2,1,1,0,0,20,1,0
52,0,92968,15,14,5,0,1,1,1,15024,0,40,1,1
45,4,474617,9,9,1,13,6,5,2,5455,0,40,1,0
19,4,264390,12,10,0,9,2,1,1,0,2001,40,1,0
33,3,144949,13,13,5,13,3,1,2,0,0,65,1,0
45,6,90803,12,10,5,9,3,1,2,0,0,40,1,0
43,6,126701,13,13,5,14,3,1,2,0,0,35,1,1
40,4,178417,9,9,5,2,3,1,2,0,0,35,1,0
41,2,197176,13,13,5,5,3,1,2,0,0,75,1,1
25,4,182227,9,9,5,2,3,1,2,0,1579,40,1,0
22,4,117606,13,13,0,9,2,1,1,0,0,32,1,0
52,4,349502,12,10,0,9,6,1,2,0,0,45,1,0
45,7,81487,12,10,5,9,3,1,2,0,0,40,4,1
32,6,169583,16,16,0,12,4,1,1,0,0,70,1,0
26,4,485117,13,13,0,6,2,1,2,0,0,20,1,0
24,4,35603,12,10,1,4,4,5,2,0,0,40,1,0
37,4,175390,9,9,1,8,6,5,1,0,0,40,1,0
49,4,184986,9,9,1,4,4,1,1,0,0,40,1,0
43,5,174395,15,14,5,12,3,1,2,0,0,50,1,0
35,4,187711,9,9,0,8,4,1,2,0,0,40,1,0
37,4,189878,14,15,5,12,3,1,2,0,0,50,1,1
17,4,224073,7,7,0,13,2,1,2,0,0,20,1,0
48,4,159726,9,9,5,6,3,1,2,0,0,55,1,1
40,0,65545,15,14,1,0,2,1,1,0,0,55,1,0
26,4,456618,12,10,0,9,2,1,2,2597,0,40,1,0
35,4,202397,13,13,5,2,3,2,2,0,0,40,16,1
21,4,206681,12,10,0,13,2,1,1,0,0,15,1,0
54,4,222020,6,6,1,4,4,1,2,0,0,70,1,0
40,4,137304,13,13,1,9,4,5,1,0,0,40,1,0
51,4,141645,12,10,2,14,4,5,1,0,0,40,1,0
60,2,218085,9,9,5,4,1,5,1,0,0,50,1,0
22,4,52596,12,10,0,13,2,1,2,0,0,8,1,0
20,4,197997,9,9,0,5,2,1,2,0,0,40,1,0
21,4,191444,7,7,0,5,6,1,2,0,0,40,1,0
21,4,40767,12,10,0,3,4,1,2,0,0,40,1,0
43,4,172577,12,10,1,9,4,1,1,0,0,44,1,0
36,4,241998,13,13,5,2,3,1,2,0,0,50,1,1
65,6,215908,9,9,5,9,3,1,2,0,2174,40,1,1
48,4,212120,9,9,5,8,3,1,2,0,0,40,1,1
37,4,109133,15,14,2,14,4,1,2,27828,0,60,14,1
20,4,224424,8,8,0,8,2,1,2,0,0,40,1,0
41,6,214985,9,9,1,14,4,1,1,0,0,40,1,0
55,2,147098,5,5,5,2,3,1,2,0,0,50,1,0
39,5,149833,13,13,1,12,6,1,1,0,0,40,1,0
41,7,253770,12,10,5,6,1,1,1,7298,0,40,1,1
80,4,252466,10,11,5,2,3,1,2,0,0,24,1,0
59,6,132717,6,6,5,5,3,1,2,0,0,40,1,0
52,4,138944,7,7,5,2,3,1,2,0,0,40,1,1
39,4,280570,13,13,5,14,3,1,2,3103,0,50,1,1
56,2,144380,12,10,4,12,4,5,2,0,0,50,1,0
69,5,660461,9,9,3,9,4,5,1,0,0,20,1,0
49,4,177211,13,13,5,14,3,1,2,0,0,50,1,1
33,4,197424,9,9,5,14,3,1,2,5013,0,40,1,0
28,3,31717,9,9,5,14,3,1,2,0,0,45,1,1
49,4,296849,12,10,5,14,3,1,2,0,0,40,1,1
51,5,193720,9,9,4,3,6,1,2,0,0,40,1,0
42,4,106698,12,10,1,4,6,1,1,0,0,32,1,0
66,4,214469,9,9,3,9,4,1,1,0,0,13,1,0
44,4,185798,10,11,2,2,5,1,2,0,0,48,1,1
26,4,333108,9,9,1,13,4,1,2,0,0,40,1,0
43,4,35210,12,10,1,9,6,1,1,0,0,40,1,0
28,4,140845,6,6,0,8,4,1,1,0,155,40,1,0
25,0,335376,13,13,0,0,2,1,1,0,0,30,1,0
17,4,170455,7,7,0,13,2,1,1,0,0,8,1,0
52,4,298215,13,13,5,2,3,1,2,0,0,50,1,1
34,0,93834,9,9,2,0,2,1,1,0,0,8,1,0
24,4,404416,12,10,0,3,4,1,2,0,0,40,1,0
41,0,206916,13,13,4,0,4,1,2,0,0,30,1,0
65,4,143175,12,10,3,13,5,1,1,0,0,45,1,0
36,2,409189,12,10,5,2,3,1,2,0,0,40,1,1
19,4,285750,9,9,0,3,5,1,2,0,0,30,1,0
43,4,235556,12,10,4,13,4,1,2,0,0,45,21,0
39,5,170382,15,14,5,12,1,1,1,0,0,50,3,1
48,4,195437,7,7,5,6,3,1,2,0,0,40,1,1
50,5,191130,10,11,5,10,3,1,2,0,0,40,1,1
21,4,231160,12,10,0,4,2,1,2,0,0,25,1,0
36,4,47310,9,9,0,4,4,5,1,0,0,40,1,0
33,4,214635,9,9,5,4,3,5,2,0,0,36,29,0
50,7,65160,13,13,5,14,3,1,2,0,0,40,1,0
49,6,423222,15,14,5,13,3,1,2,99999,0,80,1,1
70,3,272896,16,16,5,14,3,1,2,0,0,40,1,1
39,4,232854,9,9,1,6,4,1,2,0,0,40,1,0
44,4,442035,12,10,1,12,4,1,1,0,0,40,1,0
32,4,127875,13,13,5,1,1,1,1,0,0,40,1,1
40,4,283724,5,5,0,2,5,5,2,0,0,49,1,0
46,4,403911,9,9,5,2,3,5,2,0,1902,40,1,1
21,0,228649,12,10,0,0,2,1,2,0,0,20,1,0
40,4,177027,13,13,5,4,1,2,1,7688,0,52,9,1
47,4,249935,7,7,1,2,2,1,2,0,0,8,1,0
19,4,533147,9,9,0,9,4,1,2,0,0,30,1,0
22,4,137862,12,10,0,9,5,1,1,0,0,16,1,0
20,4,249543,12,10,0,10,2,1,1,0,0,16,1,0
46,5,230979,13,13,1,12,4,1,1,4787,0,25,1,1
41,4,137126,13,13,5,12,3,1,2,0,1977,45,1,1
17,4,147339,6,6,0,12,2,4,1,0,0,15,1,0
41,4,256647,9,9,5,8,3,5,2,0,0,40,1,0
28,4,111696,9,9,2,2,4,1,2,0,1974,40,1,0
20,0,150084,12,10,0,0,2,1,2,0,0,25,1,0
24,4,285457,9,9,0,4,4,1,2,0,0,40,1,0
33,4,303867,12,10,5,14,3,1,2,0,0,50,1,0
44,7,113597,12,10,5,14,3,1,2,0,0,55,1,1
26,2,151626,9,9,0,12,2,5,1,0,0,40,1,0
47,2,26145,10,11,5,13,3,1,2,0,0,40,1,1
24,4,176189,9,9,5,8,3,1,2,0,0,40,1,0
58,7,497253,13,13,5,14,3,5,2,0,0,40,1,1
41,4,41090,9,9,5,2,3,1,2,0,2002,60,1,0
38,2,282461,4,4,5,13,3,1,2,0,0,35,1,1
21,4,225541,12,10,0,9,4,1,1,0,0,40,1,0
33,4,203488,12,10,0,14,2,1,2,0,0,45,1,0
23,0,296613,12,10,0,0,2,1,1,0,0,32,1,0
40,4,99373,6,6,1,8,6,1,1,0,0,40,1,0
47,5,109705,9,9,1,14,4,1,1,0,0,40,1,0
41,4,144947,13,13,1,14,6,5,1,0,0,40,1,0
38,4,617898,13,13,5,5,3,1,2,0,0,50,1,0
50,4,38310,4,4,1,4,5,1,1,0,0,40,1,0
45,4,248993,9,9,4,5,5,5,2,0,0,40,1,0
65,0,149131,13,13,5,0,3,1,2,0,0,40,17,1
33,4,69311,9,9,0,3,4,1,2,0,0,40,1,0
34,7,143766,11,12,0,9,4,1,2,0,0,40,1,0
65,4,213477,15,14,1,13,4,1,2,0,0,28,1,0
24,4,275691,7,7,0,6,2,1,2,0,0,39,1,0
26,4,59367,13,13,0,8,5,1,2,0,0,40,1,0
55,4,35551,9,9,1,2,4,1,2,0,0,40,1,0
66,4,236784,13,13,1,12,6,1,1,0,0,8,13,0
43,5,193755,13,13,5,12,3,1,2,0,0,40,1,0
37,4,315291,13,13,0,9,5,5,1,0,0,40,1,0
22,4,290504,9,9,5,2,3,1,2,0,0,40,1,0
21,4,256240,7,7,5,8,3,1,2,0,0,40,1,0
27,4,178709,15,14,0,8,4,1,1,0,0,40,1,0
48,4,449354,9,9,5,9,3,1,2,4386,0,45,1,1
24,4,187937,13,13,0,12,6,1,1,0,0,40,1,0
18,0,157131,7,7,0,0,2,1,1,0,0,10,1,0
53,5,188772,9,9,3,4,4,1,1,0,0,30,1,0
26,4,157617,9,9,5,2,3,1,2,0,0,40,18,0
60,4,96099,12,10,5,13,3,1,2,0,0,40,1,1
21,4,122322,12,10,0,4,2,1,1,0,0,60,1,0
39,4,409189,3,3,5,4,3,1,2,0,0,40,21,0
45,4,175925,12,10,5,14,3,1,2,0,0,60,1,1
76,2,236878,9,9,5,2,3,1,2,0,0,30,1,0
19,4,216647,12,10,0,4,4,1,1,0,0,30,1,0
34,4,300681,12,10,5,12,3,5,2,0,0,40,19,1
54,4,327769,12,10,1,2,4,1,2,0,0,40,1,0
23,4,194723,13,13,0,9,4,1,1,0,0,40,1,0
44,5,31251,4,4,1,3,4,1,2,0,0,40,1,0
27,4,212506,12,10,1,9,6,5,1,0,0,40,1,0
23,4,23037,8,8,0,3,2,3,2,0,0,40,1,0
37,2,29054,9,9,5,5,3,1,2,0,0,50,1,0
41,4,92733,9,9,5,2,3,1,2,0,0,40,1,1
21,6,184678,12,10,0,9,2,1,1,0,0,35,1,0
37,7,32528,9,9,5,9,3,1,2,0,0,40,3,1
63,4,125954,9,9,0,8,4,1,2,2174,0,40,1,0
35,4,73715,7,7,5,2,3,1,2,0,0,40,1,0
